0.01,0.001,3.3696,1,3.1063
0.01,0.01,3.3751,1,3.1063
0.01,0.1,3.416,1,3.1436
0.01,1,6.2206,1,4.6528
0.01,10,29575,1,502.66
0.01,20,3.9427e+06,1,6437.1
0.01,40,1.8266e+07,1,14166
0.01,60,2.4946e+07,1,16633
0.01,100,5.7557e+06,1,8014.5
0.01,150,2.075e+07,1,15261
0.1,0.001,2.6241,1,2.5687
0.1,0.01,2.6243,1,2.5687
0.1,0.1,2.6244,1,2.5687
0.1,1,2.6478,1,2.5732
0.1,10,2.8114,1,2.6186
0.1,20,3.2635,1,3.0169
0.1,40,4.7949,1,4.1285
0.1,60,5.6896,1,4.8586
0.1,100,6.6143,1,5.6369
0.1,150,7.6079,1,6.1426
1,0.001,1.6709,1,2.2782
1,0.01,1.6709,1,2.2782
1,0.1,1.6709,1,2.2782
1,1,1.6705,1,2.2781
1,10,1.6631,1,2.2748
1,20,1.652,1,2.2675
1,40,1.6161,1,2.2457
1,60,1.5652,1,2.2203
1,100,1.4798,1,2.1768
1,150,1.4555,1,2.1504
10,0.001,1.7537,1,2.3129
10,0.01,1.7537,1,2.3129
10,0.1,1.7537,1,2.3129
10,1,1.7537,1,2.3129
10,10,1.7531,1,2.3127
10,20,1.755,1,2.3127
10,40,1.7553,1,2.3117
10,60,1.7467,1,2.3084
10,100,1.7319,1,2.3026
10,150,1.7133,1,2.2961
100,0.001,1.7657,1,2.3173
100,0.01,1.7657,1,2.3173
100,0.1,1.7657,1,2.3173
100,1,1.7657,1,2.3173
100,10,1.7661,1,2.3174
100,20,1.7664,1,2.3175
100,40,1.7668,1,2.3175
100,60,1.7671,1,2.3174
100,100,1.7657,1,2.3169
100,150,1.7639,1,2.3162
1000,0.001,1.7653,1,2.3174
1000,0.01,1.7653,1,2.3174
1000,0.1,1.7653,1,2.3174
1000,1,1.7653,1,2.3174
1000,10,1.7654,1,2.3174
1000,20,1.7654,1,2.3174
1000,40,1.7655,1,2.3174
1000,60,1.7655,1,2.3174
1000,100,1.7656,1,2.3174
1000,150,1.7656,1,2.3174
1000,0.001,1.7653,1,2.3174
1000,0.01,1.7653,1,2.3174
1000,0.1,1.7653,1,2.3174
1000,1,1.7653,1,2.3174
1000,10,1.7654,1,2.3174
1000,20,1.7654,1,2.3174
1000,40,1.7655,1,2.3174
1000,60,1.7655,1,2.3174
1000,100,1.7656,1,2.3174
1000,150,1.7656,1,2.3174
1e-06,0.001,NaN,NaN,NaN
1e-06,0.01,NaN,NaN,NaN
1e-06,0.1,NaN,NaN,NaN
1e-06,1,NaN,NaN,NaN
1e-05,0.001,1.6945e+05,1,1395.7
1e-05,0.01,NaN,NaN,NaN
1e-05,0.1,NaN,NaN,NaN
1e-05,1,NaN,NaN,NaN
0.0001,0.001,4.5341,1,4.7905
0.0001,0.01,48.446,1,20.4
0.0001,0.1,NaN,NaN,NaN
0.0001,1,NaN,NaN,NaN
0.001,0.001,3.5849,1,3.3977
0.001,0.01,3.5663,1,3.4465
0.001,0.1,16.438,1,9.9583
0.001,1,NaN,NaN,NaN
1,150,1.2238,1,2.0881
100,0.01,0.013844,1,1.113
100,0.01,0.010202,0.97223,1.0821
100,0.01,0.010202,0.97223,1.0821
100,0.01,0.015101,1,1.1218
100,0.01,0.20371,1,1.5494
100,0.01,0.02564,1,1.2148
100,0.01,0.020961,1,1.2032
100,0.01,0.01597,1,1.1302
100,0.01,0.015406,1,1.1292
100,0.01,0.01441,1,1.1115
